# Potential applied (V)	Current (A)
-0.586547852	-0.000484894
-0.586090088	-0.000480499
-0.585632324	-0.00047879
-0.585174561	-0.000476563
-0.584716797	-0.00047467
-0.584259033	-0.000472717
-0.58380127	-0.000470367
-0.583343506	-0.000468048
-0.582885742	-0.000466187
-0.582427979	-0.000463226
-0.581970215	-0.000461823
-0.581512451	-0.000459442
-0.581054688	-0.00045694
-0.580596924	-0.000454132
-0.58013916	-0.000451141
-0.579681396	-0.00044986
-0.579223633	-0.00044809
-0.578765869	-0.000446014
-0.578308105	-0.000443787
-0.577850342	-0.000442474
-0.577392578	-0.000439606
-0.576934814	-0.000437653
-0.576477051	-0.000435028
-0.576019287	-0.000433105
-0.575561523	-0.000430573
-0.57510376	-0.000427612
-0.574645996	-0.000426392
-0.574188232	-0.000424591
-0.573730469	-0.000422516
-0.573272705	-0.000420074
-0.572814941	-0.000417694
-0.572357178	-0.00041629
-0.571899414	-0.000413574
-0.57144165	-0.000411865
-0.570983887	-0.000410004
-0.570526123	-0.000407593
-0.570068359	-0.000406006
-0.569610596	-0.000402466
-0.569152832	-0.000401611
-0.568695068	-0.00039978
-0.568237305	-0.000397247
-0.567779541	-0.000395691
-0.567321777	-0.000393738
-0.566864014	-0.000391968
-0.56640625	-0.000390472
-0.565948486	-0.000387817
-0.565490723	-0.000386261
-0.565032959	-0.000384308
-0.564575195	-0.000381866
-0.564117432	-0.000380554
-0.563659668	-0.000377899
-0.563201904	-0.000376312
-0.562744141	-0.000374908
-0.562286377	-0.000372711
-0.561828613	-0.000371094
-0.56137085	-0.000369171
-0.560913086	-0.000368195
-0.560455322	-0.000365601
-0.559997559	-0.000363892
-0.559539795	-0.00036203
-0.559082031	-0.000360077
-0.558624268	-0.000358917
-0.558166504	-0.000357574
-0.55770874	-0.000355408
-0.557250977	-0.000353333
-0.556793213	-0.000351624
-0.556335449	-0.000349274
-0.555877686	-0.000347931
-0.555419922	-0.000346161
-0.554962158	-0.000344543
-0.554504395	-0.000342651
-0.554046631	-0.000340942
-0.553588867	-0.000339233
-0.553131104	-0.000337891
-0.55267334	-0.000336548
-0.552215576	-0.000334656
-0.551757813	-0.000332947
-0.551300049	-0.00033136
-0.550842285	-0.00032962
-0.550384521	-0.000328491
-0.549926758	-0.000326355
-0.549468994	-0.000324615
-0.54901123	-0.000323273
-0.548553467	-0.00032132
-0.548095703	-0.000319733
-0.547637939	-0.000318481
-0.547180176	-0.000316772
-0.546722412	-0.000314911
-0.546264648	-0.000313782
-0.545806885	-0.000311829
-0.545349121	-0.000310699
-0.544891357	-0.000308929
-0.544433594	-0.000307556
-0.54397583	-0.000305939
-0.543518066	-0.000304749
-0.543060303	-0.000302795
-0.542602539	-0.000301849
-0.542144775	-0.000299438
-0.541687012	-0.000298462
-0.541229248	-0.000297028
-0.540771484	-0.000295349
-0.540313721	-0.000293518
-0.539855957	-0.000292328
-0.539398193	-0.000290527
-0.53894043	-0.00028949
-0.538482666	-0.000288361
-0.538024902	-0.000286682
-0.537567139	-0.000284943
-0.537109375	-0.000283569
-0.536651611	-0.000282227
-0.536193848	-0.000280853
-0.535736084	-0.000278839
-0.53527832	-0.00027774
-0.534820557	-0.000276184
-0.534362793	-0.000274994
-0.533905029	-0.000273621
-0.533447266	-0.000271973
-0.532989502	-0.00027066
-0.532531738	-0.00026944
-0.532073975	-0.000267914
-0.531616211	-0.000266693
-0.531158447	-0.000265076
-0.530700684	-0.000263519
-0.53024292	-0.000262512
-0.529785156	-0.000260956
-0.529327393	-0.000259705
-0.528869629	-0.00025824
-0.528411865	-0.000256866
-0.527954102	-0.000255554
-0.527496338	-0.000254303
-0.527038574	-0.000252655
-0.526580811	-0.000251068
-0.526123047	-0.000249969
-0.525665283	-0.00024826
-0.52520752	-0.000247375
-0.524749756	-0.000245972
-0.524291992	-0.000244568
-0.523834229	-0.000243195
-0.523376465	-0.00024176
-0.522918701	-0.00024057
-0.522460938	-0.000238983
-0.522003174	-0.000237732
-0.52154541	-0.000236023
-0.521087646	-0.000235046
-0.520629883	-0.000233582
-0.520172119	-0.000231995
-0.519714355	-0.000231049
-0.519256592	-0.000229797
-0.518798828	-0.000228394
-0.518341064	-0.000227203
-0.517883301	-0.000225891
-0.517425537	-0.000224335
-0.516967773	-0.000223145
-0.51651001	-0.000222076
-0.516052246	-0.00022049
-0.515594482	-0.00021936
-0.515136719	-0.000217987
-0.514678955	-0.000216583
-0.514221191	-0.00021524
-0.513763428	-0.00021405
-0.513305664	-0.000212952
-0.5128479	-0.000211426
-0.512390137	-0.000210266
-0.511932373	-0.000208832
-0.511474609	-0.000207428
-0.511016846	-0.000206329
-0.510559082	-0.000204651
-0.510101318	-0.000203674
-0.509643555	-0.000202393
-0.509185791	-0.00020105
-0.508728027	-0.00019989
-0.508270264	-0.000198669
-0.5078125	-0.000197113
-0.507354736	-0.000196075
-0.506896973	-0.000194824
-0.506439209	-0.000193481
-0.505981445	-0.000191925
-0.505523682	-0.000191132
-0.505065918	-0.000189819
-0.504608154	-0.000188477
-0.504150391	-0.000187439
-0.503692627	-0.000186096
-0.503234863	-0.000184692
-0.5027771	-0.000183533
-0.502319336	-0.000182373
-0.501861572	-0.000181122
-0.501403809	-0.000179474
-0.500946045	-0.000178558
-0.500488281	-0.000177124
-0.500030518	-0.000175934
-0.499572754	-0.000174683
-0.49911499	-0.000173492
-0.498657227	-0.000172211
-0.498199463	-0.000171204
-0.497741699	-0.000169983
-0.497283936	-0.000168365
-0.496826172	-0.000167328
-0.496368408	-0.000165985
-0.495910645	-0.000165161
-0.495452881	-0.000163788
-0.494995117	-0.000162506
-0.494537354	-0.000161346
-0.49407959	-0.000160126
-0.493621826	-0.000158691
-0.493164063	-0.000157532
-0.492706299	-0.000156464
-0.492248535	-0.000155273
-0.491790771	-0.000154083
-0.491333008	-0.000152802
-0.490875244	-0.00015155
-0.49041748	-0.000150421
-0.489959717	-0.000148956
-0.489501953	-0.000147797
-0.489044189	-0.000146698
-0.488586426	-0.000145508
-0.488128662	-0.000144409
-0.487670898	-0.000143219
-0.487213135	-0.000141937
-0.486755371	-0.000140686
-0.486297607	-0.000139435
-0.485839844	-0.000138184
-0.48538208	-0.000136932
-0.484924316	-0.000135651
-0.484466553	-0.000134644
-0.484008789	-0.000133331
-0.483551025	-0.00013208
-0.483093262	-0.000130951
-0.482635498	-0.00012973
-0.482177734	-0.000128693
-0.481719971	-0.000127258
-0.481262207	-0.000126068
-0.480804443	-0.000124847
-0.48034668	-0.000123688
-0.479888916	-0.000122589
-0.479431152	-0.000121307
-0.478973389	-0.000120056
-0.478515625	-0.000118958
-0.478057861	-0.000117615
-0.477600098	-0.000116272
-0.477142334	-0.000115295
-0.47668457	-0.000114075
-0.476226807	-0.000112793
-0.475769043	-0.000111633
-0.475311279	-0.000110138
-0.474853516	-0.000109161
-0.474395752	-0.000108093
-0.473937988	-0.000106934
-0.473480225	-0.000105927
-0.473022461	-0.000104645
-0.472564697	-0.000103424
-0.472106934	-0.000102173
-0.47164917	-0.000100952
-0.471191406	-9.99E-05
-0.470733643	-9.85E-05
-0.470275879	-9.74E-05
-0.469818115	-9.63E-05
-0.469360352	-9.50E-05
-0.468902588	-9.39E-05
-0.468444824	-9.27E-05
-0.467987061	-9.13E-05
-0.467529297	-9.02E-05
-0.467071533	-8.90E-05
-0.46661377	-8.78E-05
-0.466156006	-8.67E-05
-0.465698242	-8.54E-05
-0.465240479	-8.42E-05
-0.464782715	-8.31E-05
-0.464324951	-8.18E-05
-0.463867188	-8.06E-05
-0.463409424	-7.95E-05
-0.46295166	-7.84E-05
-0.462493896	-7.72E-05
-0.462036133	-7.59E-05
-0.461578369	-7.47E-05
-0.461120605	-7.35E-05
-0.460662842	-7.24E-05
-0.460205078	-7.12E-05
-0.459747314	-7.01E-05
-0.459289551	-6.87E-05
-0.458831787	-6.74E-05
-0.458374023	-6.65E-05
-0.45791626	-6.53E-05
-0.457458496	-6.41E-05
-0.457000732	-6.29E-05
-0.456542969	-6.17E-05
-0.456085205	-6.05E-05
-0.455627441	-5.94E-05
-0.455169678	-5.81E-05
-0.454711914	-5.69E-05
-0.45425415	-5.58E-05
-0.453796387	-5.46E-05
-0.453338623	-5.35E-05
-0.452880859	-5.22E-05
-0.452423096	-5.11E-05
-0.451965332	-4.97E-05
-0.451507568	-4.87E-05
-0.451049805	-4.77E-05
-0.450592041	-4.64E-05
-0.450134277	-4.51E-05
-0.449676514	-4.39E-05
-0.44921875	-4.28E-05
-0.448760986	-4.15E-05
-0.448303223	-4.04E-05
-0.447845459	-3.91E-05
-0.447387695	-3.80E-05
-0.446929932	-3.67E-05
-0.446472168	-3.55E-05
-0.446014404	-3.44E-05
-0.445556641	-3.31E-05
-0.445098877	-3.19E-05
-0.444641113	-3.08E-05
-0.44418335	-2.96E-05
-0.443725586	-2.84E-05
-0.443267822	-2.72E-05
-0.442810059	-2.60E-05
-0.442352295	-2.48E-05
-0.441894531	-2.36E-05
-0.441436768	-2.24E-05
-0.440979004	-2.13E-05
-0.44052124	-2.01E-05
-0.440063477	-1.89E-05
-0.439605713	-1.77E-05
-0.439147949	-1.65E-05
-0.438690186	-1.54E-05
-0.438232422	-1.41E-05
-0.437774658	-1.28E-05
-0.437316895	-1.17E-05
-0.436859131	-1.05E-05
-0.436401367	-9.34E-06
-0.435943604	-8.14E-06
-0.43548584	-6.97E-06
-0.435028076	-5.87E-06
-0.434570313	-4.61E-06
-0.434112549	-3.38E-06
-0.433654785	-2.21E-06
-0.433197021	-9.06E-07
-0.432739258	1.80E-07
-0.432281494	1.43E-06
-0.43182373	2.55E-06
-0.431365967	3.85E-06
-0.430908203	5.16E-06
-0.430450439	6.14E-06
-0.429992676	7.32E-06
-0.429534912	8.54E-06
-0.429077148	9.70E-06
-0.428619385	1.08E-05
-0.428161621	1.21E-05
-0.427703857	1.33E-05
-0.427246094	1.44E-05
-0.42678833	1.57E-05
-0.426330566	1.68E-05
-0.425872803	1.81E-05
-0.425415039	1.93E-05
-0.424957275	2.05E-05
-0.424499512	2.17E-05
-0.424041748	2.29E-05
-0.423583984	2.40E-05
-0.423126221	2.53E-05
-0.422668457	2.66E-05
-0.422210693	2.78E-05
-0.42175293	2.89E-05
-0.421295166	3.02E-05
-0.420837402	3.13E-05
-0.420379639	3.25E-05
-0.419921875	3.37E-05
-0.419464111	3.50E-05
-0.419006348	3.62E-05
-0.418548584	3.75E-05
-0.41809082	3.87E-05
-0.417633057	3.98E-05
-0.417175293	4.10E-05
-0.416717529	4.22E-05
-0.416259766	4.35E-05
-0.415802002	4.47E-05
-0.415344238	4.59E-05
-0.414886475	4.71E-05
-0.414428711	4.84E-05
-0.413970947	4.95E-05
-0.413513184	5.07E-05
-0.41305542	5.20E-05
-0.412597656	5.32E-05
-0.412139893	5.44E-05
-0.411682129	5.57E-05
-0.411224365	5.69E-05
-0.410766602	5.81E-05
-0.410308838	5.94E-05
-0.409851074	6.07E-05
-0.409393311	6.19E-05
-0.408935547	6.31E-05
-0.408477783	6.44E-05
-0.40802002	6.56E-05
-0.407562256	6.68E-05
-0.407104492	6.81E-05
-0.406646729	6.93E-05
-0.406188965	7.06E-05
-0.405731201	7.19E-05
-0.405273438	7.31E-05
-0.404815674	7.43E-05
-0.40435791	7.56E-05
-0.403900146	7.68E-05
-0.403442383	7.81E-05
-0.402984619	7.93E-05
-0.402526855	8.05E-05
-0.402069092	8.18E-05
-0.401611328	8.31E-05
-0.401153564	8.44E-05
-0.400695801	8.56E-05
-0.400238037	8.69E-05
-0.399780273	8.81E-05
-0.39932251	8.94E-05
-0.398864746	9.06E-05
-0.398406982	9.19E-05
-0.397949219	9.32E-05
-0.397491455	9.45E-05
-0.397033691	9.57E-05
-0.396575928	9.69E-05
-0.396118164	9.83E-05
-0.3956604	9.96E-05
-0.395202637	0.0001008
-0.394744873	0.000102081
-0.394287109	0.000103363
-0.393829346	0.000104706
-0.393371582	0.000105896
-0.392913818	0.0001073
-0.392456055	0.00010849
-0.391998291	0.000109833
-0.391540527	0.000111084
-0.391082764	0.000112305
-0.390625	0.000113739
-0.390167236	0.000115082
-0.389709473	0.000116333
-0.389251709	0.000117676
-0.388793945	0.000119049
-0.388336182	0.000120331
-0.387878418	0.000121552
-0.387420654	0.000122864
-0.386962891	0.000124237
-0.386505127	0.000125549
-0.386047363	0.000126892
-0.3855896	0.000128296
-0.385131836	0.000129578
-0.384674072	0.000130951
-0.384216309	0.000132294
-0.383758545	0.000133636
-0.383300781	0.000134949
-0.382843018	0.000136383
-0.382385254	0.000137665
-0.38192749	0.000139099
-0.381469727	0.000140472
-0.381011963	0.000141846
-0.380554199	0.00014325
-0.380096436	0.000144592
-0.379638672	0.000146027
-0.379180908	0.0001474
-0.378723145	0.000145538
-0.378265381	0.000150299
-0.377807617	0.000151672
-0.377349854	0.000153168
-0.37689209	0.000154602
-0.376434326	0.000156006
-0.375976563	0.000157471
-0.375518799	0.000158875
-0.375061035	0.000160278
-0.374603271	0.000161865
-0.374145508	0.0001633
-0.373687744	0.000164856
-0.37322998	0.00016626
-0.372772217	0.000167725
-0.372314453	0.000169159
-0.371856689	0.000170593
-0.371398926	0.000171936
-0.370941162	0.000173218
-0.370483398	0.000174866
-0.370025635	0.0001763
-0.369567871	0.000177765
-0.369110107	0.000179108
-0.368652344	0.000180725
-0.36819458	0.000182129
-0.367736816	0.000183655
-0.367279053	0.00018515
-0.366821289	0.000186584
-0.366363525	0.000188049
-0.365905762	0.000189362
-0.365447998	0.000191254
-0.364990234	0.000192627
-0.364532471	0.000194183
-0.364074707	0.000195618
-0.363616943	0.000197144
-0.36315918	0.000198608
-0.362701416	0.000200195
-0.362243652	0.000201721
-0.361785889	0.000203247
-0.361328125	0.000204712
-0.360870361	0.000206207
-0.360412598	0.000207764
-0.359954834	0.00020932
-0.35949707	0.000210815
-0.359039307	0.000212341
-0.358581543	0.000213928
-0.358123779	0.000215302
-0.357666016	0.00021698
-0.357208252	0.000218536
-0.356750488	0.000220093
-0.356292725	0.00022052
-0.355834961	0.000223053
-0.355377197	0.000224792
-0.354919434	0.00022644
-0.35446167	0.000227966
-0.354003906	0.000229553
-0.353546143	0.000231171
-0.353088379	0.000232666
-0.352630615	0.000234222
-0.352172852	0.000235931
-0.351715088	0.000237579
-0.351257324	0.000239166
-0.350799561	0.000240875
-0.350341797	0.000242401
-0.349884033	0.000244019
-0.34942627	0.000245697
-0.348968506	0.000247223
-0.348510742	0.000248962
-0.348052979	0.000250488
-0.347595215	0.00025235
-0.347137451	0.000253876
-0.346679688	0.000255585
-0.346221924	0.000257416
-0.34576416	0.000259033
-0.345306396	0.000260742
-0.344848633	0.000262299
-0.344390869	0.000264099
-0.343933105	0.000265869
-0.343475342	0.000267578
-0.343017578	0.000269226
-0.342559814	0.000270111
-0.342102051	0.000272644
-0.341644287	0.000274261
-0.341186523	0.000276031
-0.34072876	0.000277679
-0.340270996	0.00027948
-0.339813232	0.000281158
-0.339355469	0.000282837
-0.338897705	0.000284668
-0.338439941	0.000286285
-0.337982178	0.000287933
-0.337524414	0.0002901
-0.33706665	0.000291718
-0.336608887	0.000293549
-0.336151123	0.00029541
-0.335693359	0.000297089
-0.335235596	0.00029895
-0.334777832	0.000300781
-0.334320068	0.000302124
-0.333862305	0.000304565
-0.333404541	0.000306427
-0.332946777	0.000307831
-0.332489014	0.000309998
-0.33203125	0.000312073
-0.331573486	0.000313965
-0.331115723	0.000315918
-0.330657959	0.00031781
-0.330200195	0.00031958
-0.329742432	0.000321503
-0.329284668	0.000323456
-0.328826904	0.000325287
-0.328369141	0.000327118
-0.327911377	0.000329193
-0.327453613	0.000331177
-0.32699585	0.000332947
-0.326538086	0.000335083
-0.326080322	0.000337006
-0.325622559	0.00033902
-0.325164795	0.000340942
-0.324707031	0.000343018
-0.324249268	0.000345123
-0.323791504	0.000347076
-0.32333374	0.000349152
-0.322875977	0.000351135
-0.322418213	0.000353119
-0.321960449	0.000355286
-0.321502686	0.000357025
-0.321044922	0.000359406
-0.320587158	0.000361572
-0.320129395	0.000363373
-0.319671631	0.000365662
-0.319213867	0.000367645
-0.318756104	0.000369873
-0.31829834	0.00037204
-0.317840576	0.000374207
-0.317382813	0.000376221
-0.316925049	0.000378418
-0.316467285	0.000380646
-0.316009521	0.000382721
-0.315551758	0.000384979
-0.315093994	0.000387207
-0.31463623	0.000389404
-0.314178467	0.000391296
-0.313720703	0.000393768
-0.313262939	0.000396088
-0.312805176	0.000398376
-0.312347412	0.000400635
-0.311889648	0.000402924
-0.311431885	0.000405243
-0.310974121	0.000407623
-0.310516357	0.000409882
-0.310058594	0.000412354
-0.30960083	0.000414673
-0.309143066	0.000416962
-0.308685303	0.000419556
-0.308227539	0.000421967
-0.307769775	0.0004245
-0.307312012	0.000427063
-0.306854248	0.000429504
-0.306396484	0.000431976
-0.305938721	0.00043457
-0.305480957	0.000437134
-0.305023193	0.000439423
-0.30456543	0.000442139
-0.304107666	0.000444855
-0.303649902	0.000447571
-0.303192139	0.000450195
-0.302734375	0.000453033
-0.302276611	0.00045578
-0.301818848	0.000458374
-0.301361084	0.000461334
-0.30090332	0.000464142
-0.300445557	0.000466766
-0.299987793	0.000469818
-0.299530029	0.000472778
-0.299072266	0.000475494
-0.298614502	0.000478271
-0.298156738	0.000481659
-0.297698975	0.00048468
-0.297241211	0.000487061
-0.296783447	0.00049054
-0.296325684	0.000493805
-0.29586792	0.000497009
-0.295410156	0.000499878
-0.294952393	0.000503235
-0.294494629	0.000506287
-0.294036865	0.000509338
-0.293579102	0.000513
-0.293121338	0.000516052
-0.292663574	0.000519409
-0.292205811	0.000522766
-0.291748047	0.000525818
-0.291290283	0.000529785
-0.29083252	0.000533142
-0.290374756	0.000536499
-0.289916992	0.000540161
-0.289459229	0.000543823
-0.289001465	0.000546875
-0.288543701	0.000550842
-0.288085938	0.00055481
-0.287628174	0.000558167
-0.28717041	0.000561829
-0.286712646	0.000566101
-0.286254883	0.000569153
-0.285797119	0.00057373
-0.285339355	0.000578003
-0.284881592	0.00058197
-0.284423828	0.000585632
-0.283966064	0.00059021
-0.283508301	0.000594482
-0.283050537	0.00059906
-0.282592773	0.000603638
-0.28213501	0.00060791
-0.281677246	0.000612488
-0.281219482	0.000617065
-0.280761719	0.00061676
-0.280303955	0.000626221
-0.279846191	0.000630798
-0.279388428	0.000635986
-0.278930664	0.000641174
-0.2784729	0.000646362
-0.278015137	0.000649719
-0.277557373	0.000656433
-0.277099609	0.000661011
-0.276641846	0.000666504
-0.276184082	0.000670776
-0.275726318	0.00067688
-0.275268555	0.000682678
-0.274810791	0.000687866
-0.274353027	0.00069397
-0.273895264	0.000699463
-0.2734375	0.000704956
-0.272979736	0.00071106
-0.272521973	0.000717163
-0.272064209	0.000723267
-0.271606445	0.00072937
-0.271148682	0.000735779
-0.270690918	0.000742798
-0.270233154	0.000748596
-0.269775391	0.00075592
-0.269317627	0.000762939
-0.268859863	0.000769653
-0.2684021	0.000776367
-0.267944336	0.000783997
-0.267486572	0.000791016
-0.267028809	0.00079895
-0.266571045	0.00080658
-0.266113281	0.000814514
-0.265655518	0.000821838
-0.265197754	0.000830688
-0.26473999	0.000838318
-0.264282227	0.000847168
-0.263824463	0.000855713
-0.263366699	0.000864563
-0.262908936	0.000873413
-0.262451172	0.000882263
-0.261993408	0.000891113
-0.261535645	0.000900574
-0.261077881	0.000910034
-0.260620117	0.000919495
-0.260162354	0.000928955
-0.25970459	0.000939026
-0.259246826	0.000948792
-0.258789063	0.000959167
-0.258331299	0.000969849
-0.257873535	0.000979919
-0.257415771	0.000990601
-0.256958008	0.001000366
-0.256500244	0.001011658
-0.25604248	0.001022949
-0.255584717	0.00103363
-0.255126953	0.00101532
-0.254669189	0.001055908
-0.254211426	0.001067505
-0.253753662	0.001079102
-0.253295898	0.001091309
-0.252838135	0.00110321
-0.252380371	0.001114502
-0.251922607	0.001126709
-0.251464844	0.001139526
-0.25100708	0.001151733
-0.250549316	0.001161499
-0.250091553	0.001176453
-0.249633789	0.001188965
-0.249176025	0.001200256
-0.248718262	0.0012146
-0.248260498	0.001226196
-0.247802734	0.001240234
-0.247344971	0.001253052
-0.246887207	0.001265869
-0.246429443	0.001277771
-0.24597168	0.001291809
-0.245513916	0.001304626
-0.245056152	0.001317444
-0.244598389	0.001331177
-0.244140625	0.001343994
-0.243682861	0.001357422
-0.243225098	0.001370544
-0.242767334	0.001383972
-0.24230957	0.001397705
-0.241851807	0.001410522
-0.241394043	0.001424255
-0.240936279	0.001436157
-0.240478516	0.001451111
-0.240020752	0.001464539
-0.239562988	0.001477051
-0.239105225	0.001491089
-0.238647461	0.001503296
-0.238189697	0.001517639
-0.237731934	0.001530762
-0.23727417	0.001543884
-0.236816406	0.001557007
-0.236358643	0.001570435
-0.235900879	0.001582031
-0.235443115	0.001596375
-0.234985352	0.001609497
-0.234527588	0.001622925
-0.234069824	0.001636047
-0.233612061	0.001646423
-0.233154297	0.001661987
-0.232696533	0.001673889
-0.23223877	0.001688538
-0.231781006	0.001701355
-0.231323242	0.001714478
-0.230865479	0.00172699
-0.230407715	0.001740112
-0.229949951	0.00175354
-0.229492188	0.001766052
-0.229034424	0.001779175
-0.22857666	0.001791382
-0.228118896	0.001804504
-0.227661133	0.001817627
-0.227203369	0.001826172
-0.226745605	0.001842346
-0.226287842	0.001855774
-0.225830078	0.001869507
-0.225372314	0.001881714
-0.224914551	0.001894836
-0.224456787	0.001906738
-0.223999023	0.001920471
-0.22354126	0.001933289
-0.223083496	0.00194458
-0.222625732	0.001955872
-0.222167969	0.00197113
-0.221710205	0.001980286
-0.221252441	0.001995544
-0.220794678	0.00200592
-0.220336914	0.00202179
-0.21987915	0.002034302
-0.219421387	0.002046509
-0.218963623	0.002059021
-0.218505859	0.002072144
-0.218048096	0.002084045
-0.217590332	0.002097168
-0.217132568	0.002107849
-0.216674805	0.002121277
-0.216217041	0.002132263
-0.215759277	0.002146301
-0.215301514	0.002158813
-0.21484375	0.002171936
-0.214385986	0.002184753
-0.213928223	0.002196045
-0.213470459	0.002208252
-0.213012695	0.002221069
-0.212554932	0.002232666
-0.212097168	0.002244263
-0.211639404	0.002252808
-0.211181641	0.002270203
-0.210723877	0.002282715
-0.210266113	0.002294617
-0.20980835	0.002306824
-0.209350586	0.002319031
-0.208892822	0.002329102
-0.208435059	0.00234314
-0.207977295	0.002356567
-0.207519531	0.002366943
-0.207061768	0.002378845
-0.206604004	0.002369385
-0.20614624	0.002405396
-0.205688477	0.002416687
-0.205230713	0.00242981
-0.204772949	0.002441406
-0.204315186	0.002453918
-0.203857422	0.002467041
-0.203399658	0.002478333
-0.202941895	0.002490845
-0.202484131	0.002503662
-0.202026367	0.002515869
-0.201568604	0.002527161
-0.20111084	0.002540283
-0.200653076	0.002552185
-0.200195313	0.002564697
-0.199737549	0.002570801
-0.199279785	0.002587585
-0.198822021	0.002600098
-0.198364258	0.002612915
-0.197906494	0.002624817
-0.19744873	0.002636719
-0.196990967	0.002648926
-0.196533203	0.002660828
-0.196075439	0.002605896
-0.195617676	0.002685547
-0.195159912	0.002698059
-0.194702148	0.00270752
-0.194244385	0.002721252
-0.193786621	0.002732239
-0.193328857	0.002743835
-0.192871094	0.002758484
-0.19241333	0.002766418
-0.191955566	0.002781982
-0.191497803	0.002789307
-0.191040039	0.002806091
-0.190582275	0.002817993
-0.190124512	0.002828979
-0.189666748	0.002842102
-0.189208984	0.002852173
-0.188751221	0.00286438
-0.188293457	0.002877502
-0.187835693	0.002874146
-0.18737793	0.00289917
-0.186920166	0.002911682
-0.186462402	0.002926331
-0.186004639	0.002935486
-0.185546875	0.002950134
-0.185089111	0.00296051
-0.184631348	0.002973022
-0.184173584	0.002966309
-0.18371582	0.002995911
-0.183258057	0.003009033
-0.182800293	0.00302124
-0.182342529	0.003032532
-0.181884766	0.003045959
-0.181427002	0.003056946
-0.180969238	0.003065491
-0.180511475	0.003078308
-0.180053711	0.003093872
-0.179595947	0.003100586
-0.179138184	0.003114319
-0.17868042	0.003128662
-0.178222656	0.003137817
-0.177764893	0.00315094
-0.177307129	0.003164978
-0.176849365	0.003175354
-0.176391602	0.003187866
-0.175933838	0.003200684
-0.175476074	0.003210144
-0.175018311	0.003222046
-0.174560547	0.003236694
-0.174102783	0.003244324
-0.17364502	0.003258972
-0.173187256	0.003268433
-0.172729492	0.003282166
-0.172271729	0.003293762
-0.171813965	0.00330658
-0.171356201	0.003318176
-0.170898438	0.003328857
-0.170440674	0.00334198
-0.16998291	0.003353882
-0.169525146	0.003366089
-0.169067383	0.003378601
-0.168609619	0.003390808
-0.168151855	0.003401184
-0.167694092	0.003409424
-0.167236328	0.003424377
-0.166778564	0.003435364
-0.166320801	0.003448792
-0.165863037	0.003460083
-0.165405273	0.00347229
-0.16494751	0.003484497
-0.164489746	0.003485413
-0.164031982	0.003507996
-0.163574219	0.003518677
-0.163116455	0.003530579
-0.162658691	0.003543091
-0.162200928	0.003551331
-0.161743164	0.003566284
-0.1612854	0.003578186
-0.160827637	0.003589783
-0.160369873	0.003598938
-0.159912109	0.003612671
-0.159454346	0.003623047
-0.158996582	0.00362854
-0.158538818	0.003646545
-0.158081055	0.003658142
-0.157623291	0.003672791
-0.157165527	0.003683167
-0.156707764	0.003695984
-0.15625	0.003704224
-0.155792236	0.00371521
-0.155334473	0.003731384
-0.154876709	0.003739319
-0.154418945	0.003748779
-0.153961182	0.003756714
-0.153503418	0.003768616
-0.153045654	0.003786621
-0.152587891	0.003800964
-0.152130127	0.003813171
-0.151672363	0.003820496
-0.1512146	0.003834229
-0.150756836	0.003841248
-0.150299072	0.003859863
-0.149841309	0.003871155
-0.149383545	0.003867798
-0.148925781	0.003895569
-0.148468018	0.003907166
-0.148010254	0.003913269
-0.14755249	0.003929443
-0.147094727	0.003940735
-0.146636963	0.003951416
-0.146179199	0.003964539
-0.145721436	0.003976746
-0.145263672	0.003987732
-0.144805908	0.003997803
-0.144348145	0.003999329
-0.143890381	0.004021301
-0.143432617	0.004033203
-0.142974854	0.004045105
-0.14251709	0.004056702
-0.142059326	0.00407074
-0.141601563	0.004078369
-0.141143799	0.00408905
-0.140686035	0.004103394
-0.140228271	0.004115601
-0.139770508	0.004128418
-0.139312744	0.004140015
-0.13885498	0.004150391
-0.138397217	0.004159241
-0.137939453	0.004173889
-0.137481689	0.004177856
-0.137023926	0.004196777
-0.136566162	0.004207153
-0.136108398	0.004219971
-0.135650635	0.004230957
-0.135192871	0.00424408
-0.134735107	0.004246826
-0.134277344	0.004267578
-0.13381958	0.004261169
-0.133361816	0.004283447
-0.132904053	0.004300537
-0.132446289	0.004303894
-0.131988525	0.004323425
-0.131530762	0.004337769
-0.131072998	0.004347229
-0.130615234	0.004360046
-0.130157471	0.004365845
-0.129699707	0.004382019
-0.129241943	0.004371033
-0.12878418	0.004401245
-0.128326416	0.004417114
-0.127868652	0.004416504
-0.127410889	0.004440918
-0.126953125	0.004450378
-0.126495361	0.00445282
-0.126037598	0.004472961
-0.125579834	0.004486694
-0.12512207	0.004462585
-0.124664307	0.004509583
-0.124206543	0.004521484
-0.123748779	0.004529114
-0.123291016	0.004538574
-0.122833252	0.004556274
-0.122375488	0.004559021
-0.121917725	0.004576721
-0.121459961	0.004590149
-0.121002197	0.004599304
-0.120544434	0.004599915
-0.12008667	0.004618835
-0.119628906	0.004631348
-0.119171143	0.004645996
-0.118713379	0.004657898
-0.118255615	0.004668579
-0.117797852	0.004677429
-0.117340088	0.004691162
-0.116882324	0.004694214
-0.116424561	0.00471344
-0.115966797	0.004724426
-0.115509033	0.004736328
-0.11505127	0.004746094
-0.114593506	0.004762878
-0.114135742	0.004763184
-0.113677979	0.004785767
-0.113220215	0.004795532
-0.112762451	0.004807129
-0.112304688	0.00481842
